neigh_id,date,propertyCode,neigh_name,price,RFD
Q980253,2020_07_19,93202576,El Poble Sec - Parc de Montjuïc,295000,82.2
Q980253,2020_12_07,92607131,El Poble Sec - Parc de Montjuïc,280000,82.2
Q980253,2020_12_07,92114165,El Poble Sec - Parc de Montjuïc,465000,82.2
Q980253,2020_12_07,87972014,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,92221547,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,93137597,El Poble Sec - Parc de Montjuïc,220000,82.2
Q980253,2020_12_07,91107561,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,91252312,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,93179422,El Poble Sec - Parc de Montjuïc,205000,82.2
Q980253,2020_12_07,91503407,El Poble Sec - Parc de Montjuïc,170000,82.2
Q980253,2020_12_07,89359632,El Poble Sec - Parc de Montjuïc,179000,82.2
Q980253,2020_12_07,83030418,El Poble Sec - Parc de Montjuïc,440000,82.2
Q980253,2020_06_01,92413644,El Poble Sec - Parc de Montjuïc,298500,82.2
Q980253,2020_12_07,93082584,El Poble Sec - Parc de Montjuïc,165000,82.2
Q980253,2020_12_07,93003778,El Poble Sec - Parc de Montjuïc,185000,82.2
Q980253,2020_12_07,91102591,El Poble Sec - Parc de Montjuïc,180500,82.2
Q980253,2020_12_07,92200183,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_07_19,92604988,El Poble Sec - Parc de Montjuïc,745000,82.2
Q980253,2020_12_07,92595895,El Poble Sec - Parc de Montjuïc,207000,82.2
Q980253,2020_12_07,90830720,El Poble Sec - Parc de Montjuïc,380000,82.2
Q980253,2020_12_07,92923680,El Poble Sec - Parc de Montjuïc,210000,82.2
Q980253,2020_12_07,93165702,El Poble Sec - Parc de Montjuïc,289000,82.2
Q980253,2020_12_07,93082137,El Poble Sec - Parc de Montjuïc,280000,82.2
Q980253,2020_12_07,85992663,El Poble Sec - Parc de Montjuïc,280000,82.2
Q980253,2020_12_07,92860027,El Poble Sec - Parc de Montjuïc,240000,82.2
Q980253,2020_12_07,91443982,El Poble Sec - Parc de Montjuïc,315000,82.2
Q980253,2020_12_07,93141865,El Poble Sec - Parc de Montjuïc,449000,82.2
Q980253,2020_12_07,88622352,El Poble Sec - Parc de Montjuïc,360000,82.2
Q980253,2020_04_15,91279610,El Poble Sec - Parc de Montjuïc,650000,82.2
Q980253,2020_12_07,91006825,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,92811496,El Poble Sec - Parc de Montjuïc,179000,82.2
Q980253,2020_12_07,93082463,El Poble Sec - Parc de Montjuïc,248500,82.2
Q980253,2020_12_07,92230709,El Poble Sec - Parc de Montjuïc,295000,82.2
Q980253,2020_12_07,93182858,El Poble Sec - Parc de Montjuïc,380000,82.2
Q980253,2020_04_15,92198195,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,90234389,El Poble Sec - Parc de Montjuïc,599000,82.2
Q980253,2020_12_07,93121059,El Poble Sec - Parc de Montjuïc,185000,82.2
Q980253,2020_12_07,93088806,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,93191078,El Poble Sec - Parc de Montjuïc,200000,82.2
